"n","n1","n2","n3","m1","m2","m3","s1","s2","s3","sk1","sk2","sk3","rdist","correl","par1_1","par2_1","par1_2","par2_2","st","wt","npbtt","wrst","ptt","ptta","ptte","pt","anov","kw","pft","npbft","n_simulations","nboot","conf","cellblock","runcode"
NA,12,5,NA,7,10,NA,2.967333,4.33253,NA,1.9272232,1.7848119,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726150220_dpxSS"
NA,7,9,NA,5,8,NA,3.943967,4.9391794,NA,-0.72700727,-1.5421883,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726150244_H0Vk2"
NA,12,13,NA,5,8,NA,1.2258375,4.4014373,NA,-0.015154829,-0.4415208,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726150325_U9zzw"
NA,12,10,NA,9,5,NA,1.8515688,4.1359715,NA,1.8577787,1.258493,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726150350_SRmn5"
NA,11,10,NA,7,5,NA,2.1587732,4.640379,NA,1.5368034,1.7492003,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151146_zegmM"
NA,13,3,NA,8,6,NA,4.1651454,1.0420814,NA,0.23396665,0.53482825,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151211_O8Bx2"
NA,8,10,NA,8,9,NA,4.0351787,1.3299978,NA,0.49203166,-0.84636796,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151253_6E5sj"
NA,15,3,NA,10,8,NA,4.6965556,4.2406583,NA,-0.36024466,0.020088268,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151318_RlkGt"
NA,4,10,NA,5,9,NA,4.7595825,2.9560623,NA,-0.72924155,0.24640399,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.5,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151400_xLwxK"
NA,3,4,NA,5,7,NA,3.1959805,2.0511944,NA,1.4333487,0.19945388,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,0.2,0,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151423_cSFOG"
NA,7,13,NA,10,10,NA,4.2271466,1.7525768,NA,0.65553826,-0.7394062,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151506_gnVrD"
NA,8,9,NA,9,7,NA,2.8620267,1.7781425,NA,1.6122167,-1.0645199,NA,NA,NA,NA,NA,NA,NA,0.6,0.5,0.6,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151531_vEnNM"
NA,15,14,NA,10,6,NA,1.5917372,4.3974667,NA,-0.5807296,-1.3120247,NA,NA,NA,NA,NA,NA,NA,0.9,0.8,0.9,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151613_06E3X"
NA,6,15,NA,5,6,NA,1.1342769,2.1297812,NA,-1.630732,0.9524893,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.3,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151637_2V5wE"
NA,15,14,NA,9,10,NA,2.2394364,1.9991386,NA,1.5580527,-0.14429156,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151719_KoDkq"
NA,5,13,NA,6,6,NA,1.757766,3.787973,NA,-0.8413087,0.22637437,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151743_q0y6m"
NA,15,14,NA,8,5,NA,4.3841953,1.7836623,NA,1.8101557,0.9282,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151825_mTXEi"
NA,6,11,NA,10,9,NA,4.0868764,4.523715,NA,0.4921225,1.8310931,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151851_RTM7k"
NA,14,10,NA,10,10,NA,2.6844587,2.822618,NA,1.1136571,1.0942299,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151933_3Nakh"
NA,11,12,NA,8,9,NA,1.6962142,3.5177383,NA,-0.76282865,-0.9085633,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726151959_vh1wR"
NA,10,15,NA,9,8,NA,2.6399307,2.0031168,NA,1.4209051,1.7782958,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152040_BKCCO"
NA,8,13,NA,9,9,NA,2.7824466,4.9102926,NA,0.3627643,0.3236661,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152105_hHDCu"
NA,8,7,NA,8,7,NA,3.3929276,1.7983974,NA,1.7864708,-1.9785844,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152147_v3Gu6"
NA,7,7,NA,6,6,NA,3.2997856,1.6484301,NA,1.4560317,0.3982837,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152211_TGyQS"
NA,6,6,NA,9,7,NA,4.461192,1.120058,NA,-0.04207225,0.6838154,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152343_t3eD7"
NA,13,14,NA,5,10,NA,1.7409989,4.641651,NA,0.7022146,-1.7807764,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152408_FNBaf"
NA,14,8,NA,6,6,NA,1.9250325,2.1469295,NA,0.040486764,-1.7152601,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152450_Dr7CI"
NA,10,7,NA,10,7,NA,3.7313824,4.17585,NA,0.38726762,1.5307921,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152514_Ex8PO"
NA,4,6,NA,5,7,NA,2.8792877,3.1536777,NA,-1.645556,-0.077464156,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152557_SY8bT"
NA,7,12,NA,9,9,NA,4.1346855,1.9413959,NA,0.5297281,-1.6221945,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152621_enVQK"
NA,8,15,NA,6,6,NA,1.3123202,4.4596524,NA,-1.5869586,-0.4189021,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152820_W4SsX"
NA,3,14,NA,6,6,NA,3.3986106,2.2969446,NA,-1.1325277,1.5283935,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152845_cg7v5"
NA,12,6,NA,7,8,NA,3.774519,4.587172,NA,1.7547982,-1.0382446,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152926_8b9uE"
NA,14,12,NA,5,9,NA,4.4620533,1.6852309,NA,-1.1831948,-1.12926,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,0.7,0.8,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726152951_uhrnt"
NA,6,14,NA,6,7,NA,1.7926759,2.1548705,NA,0.26145625,1.0170593,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153032_llX3A"
NA,8,14,NA,7,6,NA,4.855134,2.812345,NA,0.007335038,1.4675628,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153057_oZiOm"
NA,7,10,NA,6,8,NA,1.156858,2.8341432,NA,-1.585652,-1.0743245,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153138_dVoXj"
NA,7,4,NA,5,7,NA,4.3589725,4.239399,NA,-1.0702697,-1.3317128,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153203_ZZMIW"
NA,5,15,NA,8,5,NA,1.2417121,4.1193204,NA,-0.6153141,-0.38008404,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153245_g0Slt"
NA,12,6,NA,6,8,NA,2.0939658,1.1976794,NA,-1.39495,0.29844177,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153309_4oEGm"
NA,3,3,NA,7,10,NA,3.7439296,3.0894737,NA,0.65353817,0.4434093,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.25,0,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153349_sttk3"
NA,12,11,NA,8,7,NA,2.1372633,4.040578,NA,-1.2397602,1.6943369,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153414_ymxXZ"
NA,4,6,NA,7,5,NA,2.317187,3.4020882,NA,0.38475612,-0.13714148,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153457_edw7G"
NA,9,5,NA,5,5,NA,3.412093,3.1758356,NA,-1.4526097,0.33641684,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153613_k1mf2"
NA,4,12,NA,8,10,NA,1.9921176,1.2518376,NA,-1.8418541,1.8870015,NA,NA,NA,NA,NA,NA,NA,0.8,0.6,0.7,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153638_BzYp8"
NA,12,9,NA,5,5,NA,4.6763825,4.438927,NA,0.05685161,-1.5655116,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153720_iJ1qb"
NA,6,10,NA,10,7,NA,2.7789187,4.280009,NA,-0.050665453,-0.28553927,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153745_gmjvl"
NA,8,9,NA,8,5,NA,1.6500751,4.927761,NA,-0.42108795,1.0018569,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153826_TZUUA"
NA,13,11,NA,8,10,NA,3.1803262,3.9263816,NA,0.8202705,-0.712683,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153851_ZAXNJ"
NA,14,14,NA,6,8,NA,1.9216131,3.784018,NA,-1.5381216,-0.26869404,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153932_b0Z9g"
NA,14,9,NA,6,5,NA,1.5413861,1.1407262,NA,0.4927609,-0.45809606,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726153957_9UPRD"
NA,10,11,NA,7,6,NA,3.9325843,1.4596758,NA,-1.6894401,-0.37790278,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240726154039_WikAU"
NA,10,12,NA,7,8,NA,2.5,3,NA,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727143759_h2aKr"
NA,11,12,NA,6,8,NA,2.5663457,3.0817413,NA,0.48670903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727143821_C548O"
NA,10,12,NA,7,8,NA,2.659437,2.9943674,NA,0.49207616,0.06903344,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727143842_Hf10m"
NA,10,12,NA,7,8,NA,2.5,3,NA,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727144609_WFzkA"
NA,11,12,NA,7,8,NA,2.4036937,3.0960765,NA,0.4907673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727144631_rGsn7"
NA,12,13,NA,6,9,NA,2.30814,2.9989367,NA,0.57233554,0.023157394,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727144716_iXs65"
NA,13,13,NA,7,8,NA,2.346633,3.0623157,NA,0.5004113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727144738_FsfzI"
NA,15,15,NA,7,9,NA,2.5,3,NA,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727145247_eHPzK"
NA,14,16,NA,8,10,NA,2.5321116,2.9956257,NA,0.59139544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727145309_75IO1"
NA,13,18,NA,7,7,NA,2.358219,2.6331434,NA,0.4982528,-0.44587365,NA,NA,NA,NA,NA,NA,NA,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,NA,NA,NA,NA,NA,NA,NA,12,862,0.95,"replext_t2_c1.1","20240727151536_G0wCn"
NA,10,19,NA,8,9,NA,2.2757406,3.0020278,NA,0.5194113,-0.52718794,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,930,0.95,"replext_t2_c1.1","20240727151603_wcs6p"
NA,9,20,NA,9,11,NA,1.6532304,2.7348762,NA,0.6795267,-0.45280418,NA,NA,NA,NA,NA,NA,NA,0.5,0.6666667,0.6666667,0.5,0.6666667,NA,NA,NA,NA,NA,NA,NA,12,899,0.95,"replext_t2_c1.1","20240727151648_18gFH"
NA,7,17,NA,7,11,NA,1.524888,2.3126392,NA,0.76823133,-0.36577693,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,11,1104,0.95,"replext_t2_c1.1","20240727151715_ah4FO"
NA,12,14,NA,5,7,NA,2.8104084,3.2911005,NA,0.48787642,-0.5794242,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727152245_L5gM9"
NA,14,16,NA,5,6,NA,3.0380614,3.7539232,NA,0.45962682,-0.5796646,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727152312_lSBYN"
NA,11,15,NA,5,7,NA,3.862896,3.9053295,NA,0.39512658,-0.49175927,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727152355_B7WIm"
NA,17,15,NA,6,7,NA,2.6544573,3.3389525,NA,0.5238802,-0.59925276,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727153035_KtqYw"
NA,16,14,NA,7,10,NA,2.6351886,3.4304657,NA,0.5400775,-0.41531017,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,0.6,0.8,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727153342_41ypu"
NA,15,13,NA,6,12,NA,2.636414,2.967467,NA,0.53424144,-0.37848917,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727153408_ZjwFR"
NA,17,18,NA,7,7,NA,2.054906,3.0693753,NA,0.5217482,-0.5377812,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155036_s1VUB"
NA,12,14,NA,6,8,NA,2.5514898,3.360754,NA,0.43475524,-0.4420466,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155102_naR7d"
NA,12,12,NA,9,7,NA,3.199029,3.5045414,NA,0.408779,-0.45355302,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155145_KDbJj"
NA,11,13,NA,8,7,NA,2.3966374,2.6455073,NA,0.50095004,-0.45964065,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155212_xYlK7"
NA,8,12,NA,8,4,NA,2.2725825,3.1246316,NA,0.49451855,-0.42344955,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155255_ODSJ9"
NA,13,17,NA,8,11,NA,2.6244388,3.2693172,NA,0.5501317,-0.58404225,NA,NA,NA,NA,NA,NA,NA,0.5,0.7,0.7,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155506_HCTeC"
NA,15,12,NA,8,7,NA,2.4516146,3.1046357,NA,0.40139005,-0.5872684,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155532_XESAA"
NA,12,16,NA,11,6,NA,1.8075427,3.8710594,NA,0.36863568,-0.6248719,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240727155617_stBQH"
NA,20,11,NA,9,7,NA,2.971936,2.548985,NA,0.41420943,-0.2537165,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728144756_admj8"
NA,16,14,NA,8,10,NA,2.0327108,3.2659874,NA,0.9814808,-0.9170239,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728144823_Cl4OJ"
NA,12,12,NA,5.6,8.6,NA,2.101929,2.9266741,NA,0.4325268,0.08142024,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.9,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728144908_D3Sl4"
NA,20,17,NA,5.6,9.6,NA,2.584402,2.665933,NA,0.16694787,0.093101524,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728144937_8IKGi"
NA,15,20,NA,7,11,NA,2.5467727,3.366419,NA,0.5765043,-0.4457462,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.9,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728151010_EIbhO"
NA,15,15,NA,6,11,NA,2.318114,3.1934707,NA,0.323993,-0.32268652,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728151157_jHcfq"
NA,17,19,NA,8,7,NA,2.0268862,2.9492443,NA,0.38164225,-0.35282794,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728151222_JQA0g"
NA,18,18,NA,5,11,NA,2.4076755,2.951698,NA,0.61401844,-0.51575464,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728151926_VmWRM"
NA,10,19,NA,5,10,NA,2.716958,3.4077163,NA,0.62352216,-0.32052198,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728151951_ybr17"
NA,9,10,NA,8.6,8.6,NA,2.893496,3.1819894,NA,0.29031676,0.06827573,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728152032_SJBgO"
NA,20,12,NA,7.6,7.6,NA,2.2230864,2.7379978,NA,0.64368486,0.06702748,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728152058_YgAWn"
NA,15,12,NA,8,10,NA,2.0257404,2.5427365,NA,0.77180904,-0.5385645,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728153544_g5PA1"
NA,19,12,NA,8,7,NA,2.7048595,2.9429715,NA,0.14823988,-0.9145842,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728153608_D2Opc"
NA,16,20,NA,9.6,7.6,NA,2.6854954,2.614463,NA,0.5380243,0.03504604,NA,NA,NA,NA,NA,NA,NA,0.7,0.6,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728153651_Qd1Iz"
NA,19,19,NA,5.6,10.6,NA,2.6420102,2.4288583,NA,0.13405935,0.039916474,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728153717_Zl6Tt"
NA,19,14,NA,9,7,NA,2.6918473,2.9199107,NA,0.7384833,-0.93269336,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728154620_JybBv"
NA,13,14,NA,7,10,NA,2.963495,3.1485062,NA,0.91352504,-0.5713382,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.5,0.4,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728154645_T4GUH"
NA,15,9,NA,5.6,6.6,NA,2.2562456,2.962861,NA,0.54589814,0.086686596,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728154722_GakGZ"
NA,10,17,NA,7.6,7.6,NA,2.739701,2.8029418,NA,0.5514731,0.035576016,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728154747_pGPqH"
NA,12,13,NA,9,11,NA,2.9020438,3.3349898,NA,0.24044278,-0.89425194,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728155840_sm8tW"
NA,19,15,NA,9,7,NA,2.5514376,2.917679,NA,0.68417966,-0.2919045,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728155905_9ha2Y"
NA,13,21,NA,7.6,9.6,NA,2.2397864,2.9429822,NA,0.4176228,0.0013400206,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.8,0.7,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728155947_HQxQ3"
